Sex,isactive,Children,Educations,Age,Position,BirthPlace,InsuranceMonth,Marriage,Height,Unit,Horoscope,gender_retention_rate,education_retention_rate,age_group_retention_rate
Male,0,0,Bachelor,43,Office,Qom,0,Married,183,HR and Office,Shahrivar,32.32405892,40.17094017,44.7761194
Male,0,0,HighSchool,33,Flyer,Qom,0,Married,173,Production,Esfand,32.32405892,33.58633776,33.28748281
Female,0,3,Diploma,40,Ring,Tehran,2,Married,170,Production,Shahrivar,38.27993255,36.96275072,36.50485437
Male,0,0,HighSchool,44,Warehouse,Falcon Fortress,214,Married,168,Warehouse,Mordad,32.32405892,33.58633776,44.7761194
Female,0,0,Diploma,31,Ring,Qom,0,Married,168,Production,Aban,38.27993255,36.96275072,33.28748281
Male,0,0,HighSchool,29,Ring,Mahabad,0,Single,180,Production,Farvardin,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,26,Packing,Qom,1,Married,180,Production,Ordibehesht,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,22,Flyer,Qom,0,Married,175,Production,Azar,32.32405892,33.58633776,28.90625
Male,0,2,Diploma,41,Security,Qom,76,Married,185,HR and Office,Tir,32.32405892,36.96275072,36.50485437
Female,0,0,Diploma,39,Ring,Qom,0,Married,67,Production,Farvardin,38.27993255,36.96275072,36.50485437
Male,1,0,PostDiploma,45,Office,Tehran,0,Married,175,Production,Esfand,32.32405892,39.78494624,44.7761194
Male,1,0,PostDiploma,45,Office,Tehran,0,Married,175,Production,Esfand,32.32405892,39.78494624,44.7761194
Male,0,1,Diploma,31,Packing,Qom,0,Married,170,Production,Azar,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,26,Electronic,Najaf Abad,36,Married,175,Warehouse,Azar,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,32,Packing,Qom,0,Single,170,Production,Tir,32.32405892,33.58633776,33.28748281
Female,0,0,HighSchool,37,Ring,Takab,0,Married,170,Production,Tir,38.27993255,33.58633776,36.50485437
Male,1,0,HighSchool,30,Laboratory,Qom,36,Single,165,Production,Tir,32.32405892,33.58633776,33.28748281
Male,1,0,HighSchool,29,Packing,Qom,23,Single,170,Production,Esfand,32.32405892,33.58633776,33.28748281
Male,0,1,HighSchool,37,Warehouse,Zanjan,3,Married,170,Warehouse,Shahrivar,32.32405892,33.58633776,36.50485437
Male,0,0,HighSchool,31,Maintenance and Repairs,Qom,0,Married,180,Warehouse,Aban,32.32405892,33.58633776,33.28748281
Male,1,0,Diploma,22,Passage,Qom,17,Single,180,Production,Bahman,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,22,Autoconer,Abhar,4,Single,175,Production,Khordad,32.32405892,36.96275072,28.90625
Male,0,0,HighSchool,32,Autoconer,Rosen,8,Married,175,Production,Ordibehesht,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,22,Autoconer,Qom,0,Married,173,HSE,Aban,32.32405892,33.58633776,28.90625
Male,1,0,Diploma,23,Packing,Qom,15,Single,185,Production,Ordibehesht,32.32405892,36.96275072,28.90625
Female,0,0,HighSchool,26,Ring,Qom,0,Married,160,Production,Farvardin,38.27993255,33.58633776,28.90625
Male,1,0,Bachelor,28,Electronic,Qom,27,Married,180,Facilities,Shahrivar,32.32405892,40.17094017,33.28748281
Male,0,0,Diploma,39,Facilities,Malayer,106,Married,180,Technical,Mordad,32.32405892,36.96275072,36.50485437
Female,1,2,HighSchool,33,Ring,Qom,0,Married,168,Production,Tir,38.27993255,33.58633776,33.28748281
Female,0,0,Bachelor,33,Ring,Shush,0,Married,161,Production,Mehr,38.27993255,40.17094017,33.28748281
Male,0,0,Bachelor,25,Electronic,Qom,3,Married,200,HR and Office,Esfand,32.32405892,40.17094017,28.90625
Female,0,0,HighSchool,26,Ring,Qom,0,Married,162,Production,Mordad,38.27993255,33.58633776,28.90625
Female,1,1,Diploma,40,Ring,Qom,0,Married,160,HSE,Tir,38.27993255,36.96275072,36.50485437
Male,0,0,Bachelor,37,Electronic,Qom,24,Married,185,Electronic,Shahrivar,32.32405892,40.17094017,36.50485437
Male,0,0,HighSchool,35,Packing,Qom,100,Married,165,Production,Tir,32.32405892,33.58633776,36.50485437
Female,0,0,Diploma,27,Ring,Neighborhoods,0,Single,165,Production,Esfand,38.27993255,36.96275072,33.28748281
Male,0,0,Bachelor,25,Electronic,Tehran,0,Single,183,Technical,Shahrivar,32.32405892,40.17094017,28.90625
Female,0,0,PostDiploma,24,Ring,Hamadan,0,Married,159,Production,Bahman,38.27993255,39.78494624,28.90625
Male,0,0,HighSchool,26,Electronic,Arak,5,Single,175,Electronic,Azar,32.32405892,33.58633776,28.90625
Female,0,0,Diploma,23,Ring,Tafresh,0,Single,158,Production,Khordad,38.27993255,36.96275072,28.90625
Female,0,0,Diploma,23,Ring,Tafresh,0,Single,158,Production,Khordad,38.27993255,36.96275072,28.90625
Male,1,0,Diploma,30,Ring,Qom,40,Single,170,Production,Mehr,32.32405892,36.96275072,33.28748281
Female,0,1,HighSchool,35,Ring,Tafresh,0,Married,185,Production,Mordad,38.27993255,33.58633776,36.50485437
Male,0,0,Bachelor,41,Electronic,Qom,156,Married,180,Electronic,Shahrivar,32.32405892,40.17094017,36.50485437
Male,1,2,Diploma,38,Security,Qom,84,Married,182,Production,Mordad,32.32405892,36.96275072,36.50485437
Male,0,0,Diploma,38,Security,Mashhad,65,Married,187,Technical,Tir,32.32405892,36.96275072,36.50485437
Female,1,1,Diploma,41,Packing,Qom,0,Married,165,Production,Azar,38.27993255,36.96275072,36.50485437
Female,0,0,Diploma,32,Ring,Fars,19,Single,160,Production,Farvardin,38.27993255,36.96275072,33.28748281
Male,0,0,Diploma,24,Ring,Qom,0,Single,173,Warehouse,Tir,32.32405892,36.96275072,28.90625
Male,0,1,Diploma,38,Ring,Kazeroon,80,Married,176,Production,Shahrivar,32.32405892,36.96275072,36.50485437
Female,0,1,HighSchool,24,Ring,Qom,0,Married,159,Production,Mehr,38.27993255,33.58633776,28.90625
Female,1,0,HighSchool,37,Packing,Lorestan,0,Married,161,Production,Bahman,38.27993255,33.58633776,36.50485437
Female,0,0,HighSchool,37,Ring,Hashtrood,0,Married,160,Production,Azar,38.27993255,33.58633776,36.50485437
Female,0,0,HighSchool,39,Ring,Shiraz,0,Married,165,Production,Tir,38.27993255,33.58633776,36.50485437
Female,0,2,HighSchool,36,Ring,Poldokhtar,15,Married,160,Production,Mehr,38.27993255,33.58633776,36.50485437
Male,0,0,HighSchool,34,Warehouse,Andimeshk,1777,Married,175,Warehouse,Esfand,32.32405892,33.58633776,33.28748281
Female,0,3,HighSchool,40,Ring,Qom,0,Married,157,Production,Aban,38.27993255,33.58633776,36.50485437
Male,0,2,HighSchool,42,Warehouse,Ahwaz,40,Married,175,Warehouse,Aban,32.32405892,33.58633776,44.7761194
Male,0,1,HighSchool,27,Packing,Blue,80,Married,170,Production,Aban,32.32405892,33.58633776,33.28748281
Male,0,1,HighSchool,27,Packing,Blue,72,Married,170,Production,Aban,32.32405892,33.58633776,33.28748281
Female,1,3,HighSchool,45,Ring,Qom,11,Married,160,Production,Aban,38.27993255,33.58633776,44.7761194
Male,1,0,PostDiploma,34,Electronic,Qom,108,Married,176,Technical,Mordad,32.32405892,39.78494624,33.28748281
Male,0,2,HighSchool,51,Maintenance and Repairs,Boin Zahra,190,Married,175,Technical,Shahrivar,32.32405892,33.58633776,33.33333333
Male,0,0,HighSchool,36,Ring,Tabriz,0,Single,176,Production,Ordibehesht,32.32405892,33.58633776,36.50485437
Male,0,0,HighSchool,49,Ring,Qom,0,Married,165,Production,Mordad,32.32405892,33.58633776,44.7761194
Female,1,0,Diploma,19,Ring,Qom,0,Single,161,Production,Tir,38.27993255,36.96275072,46.15384615
Male,0,1,Bachelor,39,Electronic,Khni,121,Married,174,Technical,Farvardin,32.32405892,40.17094017,36.50485437
Female,0,0,HighSchool,25,Ring,Qom,0,Married,165,Production,Mehr,38.27993255,33.58633776,28.90625
Male,1,0,Bachelor,35,Electronic,Qom,50,Single,175,Warehouse,Aban,32.32405892,40.17094017,36.50485437
Male,0,0,Bachelor,28,Electronic,Bijar,0,Married,177,Production,Aban,32.32405892,40.17094017,33.28748281
Male,1,0,Diploma,24,Packing,Qom,24,Single,184,Production,Mordad,32.32405892,36.96275072,28.90625
Female,0,0,HighSchool,35,Ring,Qom,7,Married,160,Production,Mehr,38.27993255,33.58633776,36.50485437
Male,0,0,Diploma,24,Packing,Durrod,6,Single,175,Production,Azar,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,27,Jet,Khorramabad,0,Married,177,Production,Ordibehesht,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,23,Facilities,Qom,0,Married,170,Production,Azar,32.32405892,36.96275072,28.90625
Female,0,0,HighSchool,41,Ring,Shahri,9,Married,165,Production,Tir,38.27993255,33.58633776,36.50485437
Female,0,1,Diploma,43,Ring,Tabriz,8,Married,165,Production,Farvardin,38.27993255,36.96275072,44.7761194
Female,1,0,Diploma,19,Laboratory,Qom,0,Single,165,Production,Dey,38.27993255,36.96275072,46.15384615
Male,0,0,Bachelor,46,Office,Qom,252,Married,175,Warehouse,Farvardin,32.32405892,40.17094017,44.7761194
Male,0,0,Diploma,25,Ring,Qom,2,Married,175,Production,Mehr,32.32405892,36.96275072,28.90625
Male,0,0,Bachelor,28,Autoconer,Qom,0,Married,183,Production,Farvardin,32.32405892,40.17094017,33.28748281
Male,0,0,Diploma,23,Ring,Alborz,16,Single,187,Technical,Tir,32.32405892,36.96275072,28.90625
Female,1,0,HighSchool,39,Ring,East Azerbaijan,0,Married,162,Production,Bahman,38.27993255,33.58633776,36.50485437
Male,0,0,Elementary,36,Ring,Qom,0,Married,175,Production,Aban,32.32405892,17.67241379,36.50485437
Female,0,0,HighSchool,35,Ring,Qom,0,Married,168,Production,Bahman,38.27993255,33.58633776,36.50485437
Male,1,0,PostDiploma,36,Security,Qom,270,Married,183,Technical,Dey,32.32405892,39.78494624,36.50485437
Male,0,0,HighSchool,36,Security,Rasht,5,Married,189,Production,Farvardin,32.32405892,33.58633776,36.50485437
Male,1,0,HighSchool,37,Flyer,Qom,30,Married,168,Production,Azar,32.32405892,33.58633776,36.50485437
Female,0,0,Diploma,23,Ring,Bahmani,0,Single,162,Industrial Engineering,Esfand,38.27993255,36.96275072,28.90625
Male,0,0,Bachelor,38,Electronic,Khuzestan,35,Married,182,Electronic,Tir,32.32405892,40.17094017,36.50485437
Male,0,0,Bachelor,38,Electronic,Khuzestan,35,Married,182,Electronic,Tir,32.32405892,40.17094017,36.50485437
Male,1,2,Diploma,37,Security,Qom,120,Married,170,Production,Dey,32.32405892,36.96275072,36.50485437
Male,0,0,HighSchool,21,Packing,Qom,0,Married,180,Production,Aban,32.32405892,33.58633776,46.15384615
Male,0,0,Diploma,28,Ring,Ahwaz,8,Married,181,Production,Aban,32.32405892,36.96275072,33.28748281
Male,1,0,HighSchool,34,Warehouse,Yazd,85,Married,173,Warehouse,Farvardin,32.32405892,33.58633776,33.28748281
Male,0,0,Diploma,24,Ring,Qom,24,Married,178,Production,Farvardin,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,26,Ring,Qom,4,Single,185,HR and Office,Aban,32.32405892,36.96275072,28.90625
Male,1,0,Diploma,23,Flyer,Qom,2,Single,179,Production,Farvardin,32.32405892,36.96275072,28.90625
Female,0,0,Diploma,23,Ring,Gonbadkavus,0,Single,167,Production,Aban,38.27993255,36.96275072,28.90625
Female,1,0,HighSchool,35,Ring,Khuzestan,13,Married,172,Production,Tir,38.27993255,33.58633776,36.50485437
Male,0,0,Diploma,43,Maintenance and Repairs,Qom,25,Married,181,Facilities,Shahrivar,32.32405892,36.96275072,44.7761194
Male,0,2,HighSchool,44,Warehouse,Qom,85,Married,175,Production,Farvardin,32.32405892,33.58633776,44.7761194
Male,1,0,Diploma,25,Electronic,Qom,0,Single,180,Electronic,Shahrivar,32.32405892,36.96275072,28.90625
Male,1,0,Diploma,25,Electronic,Qom,0,Single,180,Electronic,Shahrivar,32.32405892,36.96275072,28.90625
Female,0,0,Bachelor,25,Laboratory,Kashan,6,Single,156,HR and Office,Mehr,38.27993255,40.17094017,28.90625
Female,0,0,Bachelor,25,Laboratory,Najaf Abad,10,Single,168,Industrial Engineering,Mordad,38.27993255,40.17094017,28.90625
Male,1,0,Diploma,32,Security,Khuzestan,8,Married,175,Technical,Shahrivar,32.32405892,36.96275072,33.28748281
Male,1,0,HighSchool,21,Open End,Khuzestan,0,Single,175,Production,Mordad,32.32405892,33.58633776,46.15384615
Male,0,0,Diploma,5,Packing,Central,1,Single,180,Production,Bahman,32.32405892,36.96275072,34.40443213
Female,0,0,HighSchool,32,Ring,Farahan,7,Single,168,Production,Esfand,38.27993255,33.58633776,33.28748281
Male,0,0,HighSchool,35,Warehouse,Khuzestan,0,Married,176,Production,Mehr,32.32405892,33.58633776,36.50485437
Male,1,0,Diploma,23,Ring,Qom,4,Single,182,Technical,Shahrivar,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,39,Packing,Kashan,180,Single,170,Production,Azar,32.32405892,36.96275072,36.50485437
Male,0,0,Diploma,25,Maintenance and Repairs,Qom,0,Single,178,Production,Tir,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,25,Ring,Qom,3,Single,178,Production,Tir,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,30,Packing,Mahns,11,Single,170,Production,Khordad,32.32405892,36.96275072,33.28748281
Male,1,1,Diploma,39,Warehouse,Central,168,Married,165,Production,Farvardin,32.32405892,36.96275072,36.50485437
Male,1,2,HighSchool,41,Warehouse,Central,4,Married,182,Production,Tir,32.32405892,33.58633776,36.50485437
Female,0,0,Diploma,22,Ring,Qom,0,Married,156,HSE,Mehr,38.27993255,36.96275072,28.90625
Female,0,1,Diploma,33,Ring,Qom,0,Married,158,Production,Bahman,38.27993255,36.96275072,33.28748281
Male,1,0,HighSchool,22,Autoconer,Lorestan,6,Single,175,Production,Dey,32.32405892,33.58633776,28.90625
Male,1,0,HighSchool,22,Autoconer,Lorestan,5,Single,175,Production,Dey,32.32405892,33.58633776,28.90625
Male,1,0,Diploma,30,Electronic,Qom,60,Single,178,Electronic,Azar,32.32405892,36.96275072,33.28748281
Female,0,0,Diploma,27,Ring,Qom,1,Single,160,Production,Aban,38.27993255,36.96275072,33.28748281
Male,0,0,PostDiploma,40,Packing,Qom,106,Married,175,Production,Ordibehesht,32.32405892,39.78494624,36.50485437
Male,0,0,PostDiploma,40,Ring,Qom,15,Married,175,Production,Ordibehesht,32.32405892,39.78494624,36.50485437
Male,1,0,Diploma,24,Packing,Qom,0,Single,184,Production,Ordibehesht,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,29,Ring,Khuzestan,0,Single,172,Production,Bahman,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,29,Ring,Khuzestan,3,Single,170,Technical,Bahman,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,29,Carding,Qom,12,Single,174,Production,Khordad,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,27,Maintenance and Repairs,Qom,0,Married,175,Production,Farvardin,32.32405892,36.96275072,33.28748281
Female,0,0,HighSchool,23,Ring,Sangar,17,Married,164,Production,Azar,38.27993255,33.58633776,28.90625
Male,0,0,PostDiploma,33,Packing,Qom,5,Married,168,Production,Aban,32.32405892,39.78494624,33.28748281
Male,0,0,PostDiploma,33,Packing,Qom,5,Married,170,Production,Aban,32.32405892,39.78494624,33.28748281
Female,1,2,Diploma,44,Maintenance and Repairs,Qom,0,Married,160,Technical,Mordad,38.27993255,36.96275072,44.7761194
Male,1,0,Diploma,22,Packing,Qom,0,Single,183,Production,Ordibehesht,32.32405892,36.96275072,28.90625
Male,1,1,Bachelor,42,Office,Tehran,105,Married,178,Technical,Esfand,32.32405892,40.17094017,44.7761194
Male,1,1,Bachelor,42,Office,Tehran,105,Married,178,Technical,Esfand,32.32405892,40.17094017,44.7761194
Female,0,0,Bachelor,40,Ring,Qom,0,Married,164,Production,Mehr,38.27993255,40.17094017,36.50485437
Male,1,0,Bachelor,36,Electronic,Qazvin,18,Married,174,Electronic,Tir,32.32405892,40.17094017,36.50485437
Male,1,0,Bachelor,36,Electronic,Qazvin,18,Married,174,Electronic,Tir,32.32405892,40.17094017,36.50485437
Male,0,0,Bachelor,32,Electronic,Qom,3,Married,180,HR and Office,Shahrivar,32.32405892,40.17094017,33.28748281
Male,0,0,HighSchool,26,Ring,Qom,28,Married,170,Production,Esfand,32.32405892,33.58633776,28.90625
Male,0,0,Diploma,28,Ring,Afghanistan,0,Married,173,Production,Mehr,32.32405892,36.96275072,33.28748281
Female,0,0,HighSchool,40,Ring,Nourabad,1,Married,164,Production,Farvardin,38.27993255,33.58633776,36.50485437
Female,1,0,Bachelor,36,HR and Training,Qom,60,Married,160,HR and Office,Mordad,38.27993255,40.17094017,36.50485437
Female,0,2,Diploma,29,Ring,Qom,1,Married,163,Production,Dey,38.27993255,36.96275072,33.28748281
Male,0,0,Elementary,30,Flyer,Azadegan Plain,0,Married,175,Warehouse,Tir,32.32405892,17.67241379,33.28748281
Female,0,0,Diploma,40,Ring,Qom,25,Married,165,Production,Mordad,38.27993255,36.96275072,36.50485437
Female,0,0,HighSchool,33,Ring,Qom,0,Married,164,Production,Farvardin,38.27993255,33.58633776,33.28748281
Female,1,0,Diploma,22,Autoconer,Hamadan,0,Single,159,Production,Mehr,38.27993255,36.96275072,28.90625
Male,0,0,HighSchool,44,Warehouse,Qom,5,Married,172,Production,Tir,32.32405892,33.58633776,44.7761194
Male,0,0,HighSchool,28,Packing,Afghanistan,2,Married,165,Warehouse,Aban,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,35,Ring,Qom,10,Married,180,Production,Aban,32.32405892,33.58633776,36.50485437
Male,0,0,Diploma,26,Ring,Zabul,0,Married,145,Production,Mehr,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,26,Ring,Zabul,0,Married,140,Production,Mehr,32.32405892,36.96275072,28.90625
Male,0,0,HighSchool,22,Ring,Qom,0,Single,178,Production,Aban,32.32405892,33.58633776,28.90625
Female,1,0,Diploma,24,Autoconer,Qom,0,Single,168,Production,Ordibehesht,38.27993255,36.96275072,28.90625
Female,0,0,Diploma,35,Ring,Qom,0,Married,165,Production,Aban,38.27993255,36.96275072,36.50485437
Female,0,1,Diploma,32,Ring,Qom,0,Married,165,Production,Ordibehesht,38.27993255,36.96275072,33.28748281
Male,0,0,Diploma,27,Electronic,Qom,60,Married,175,HR and Office,Mordad,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,24,Autoconer,Tehran,1,Single,187,Production,Shahrivar,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,24,Autoconer,Tehran,1,Single,187,Production,Shahrivar,32.32405892,33.58633776,28.90625
Female,1,0,Master,26,Office,Shiraz,0,Single,161,Production,Bahman,38.27993255,48.38709677,28.90625
Male,0,0,Elementary,32,Autoconer,Central,4,Married,174,Production,Bahman,32.32405892,17.67241379,33.28748281
Female,0,0,HighSchool,32,Ring,Qom,0,Married,168,Production,Tir,38.27993255,33.58633776,33.28748281
Male,1,0,Bachelor,39,Technical and Engineering,Ray,11,Single,182,Production,Dey,32.32405892,40.17094017,36.50485437
Male,0,0,HighSchool,25,Packing,Qom,0,Married,185,Production,Farvardin,32.32405892,33.58633776,28.90625
Female,1,1,Diploma,38,Ring,Qom,50,Married,162,Production,Tir,38.27993255,36.96275072,36.50485437
Female,1,0,Master,30,Technical and Engineering,Qazvin,0,Single,160,Production,Mehr,38.27993255,48.38709677,33.28748281
Male,0,0,HighSchool,27,Maintenance and Repairs,Qom,26,Married,173,Technical,Ordibehesht,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,33,Maintenance and Repairs,Zanjan,12,Married,173,Technical,Esfand,32.32405892,33.58633776,33.28748281
Male,1,0,HighSchool,29,Ring,Khuzestan,0,Single,177,Facilities,Farvardin,32.32405892,33.58633776,33.28748281
Female,1,1,HighSchool,33,Ring,Qom,6,Married,165,Production,Mordad,38.27993255,33.58633776,33.28748281
Male,0,0,HighSchool,23,Ring,Qom,0,Married,160,Production,Dey,32.32405892,33.58633776,28.90625
Male,1,0,PostDiploma,30,Open End,Mazandaran,3,Married,178,Production,Bahman,32.32405892,39.78494624,33.28748281
Male,0,0,HighSchool,22,Packing,Qom,0,Married,182,Production,Azar,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,22,Packing,Qom,0,Married,182,Production,Azar,32.32405892,33.58633776,28.90625
Female,0,0,HighSchool,21,Ring,Saveh,0,Married,160,Production,Esfand,38.27993255,33.58633776,46.15384615
Male,0,0,HighSchool,27,Warehouse,Qom,0,Married,183,Production,Tir,32.32405892,33.58633776,33.28748281
Male,0,0,Diploma,26,Electronic,Qom,36,Single,190,Electronic,Bahman,32.32405892,36.96275072,28.90625
Male,0,0,Diploma,26,Electronic,Qom,36,Single,190,Electronic,Bahman,32.32405892,36.96275072,28.90625
Female,0,0,HighSchool,46,Ring,Qom,4,Married,158,HR and Office,Shahrivar,38.27993255,33.58633776,44.7761194
Male,0,3,HighSchool,37,Security,Qom,36,Married,180,Production,Farvardin,32.32405892,33.58633776,36.50485437
Female,0,0,PostDiploma,31,Ring,Ahwaz,0,Married,159,Production,Ordibehesht,38.27993255,39.78494624,33.28748281
Female,1,1,HighSchool,45,Ring,Qom,4,Married,169,Production,Aban,38.27993255,33.58633776,44.7761194
Female,1,0,Bachelor,40,Financial,Tehran,0,Married,170,Production,Ordibehesht,38.27993255,40.17094017,36.50485437
Female,0,0,HighSchool,30,Autoconer,Tehran,60,Married,156,Production,Mordad,38.27993255,33.58633776,33.28748281
Male,0,0,Bachelor,37,Electronic,Dezful,96,Married,174,IT,Dey,32.32405892,40.17094017,36.50485437
Male,0,0,HighSchool,38,Packing,Kohgiluyeh,20,Married,170,HR and Office,Shahrivar,32.32405892,33.58633776,36.50485437
Male,0,0,HighSchool,27,Ring,Qom,6,Married,159,Production,Bahman,32.32405892,33.58633776,33.28748281
Male,1,0,HighSchool,22,Maintenance and Repairs,Kerman,9,Married,180,Technical,Mordad,32.32405892,33.58633776,28.90625
Male,1,0,HighSchool,22,Maintenance and Repairs,Kerman,9,Married,180,Technical,Mordad,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,26,Press,Azadegan Plain,10,Married,178,Production,Mehr,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,23,Electronic,Khuzestan,3,Single,170,Electronic,Mehr,32.32405892,33.58633776,28.90625
Male,1,0,HighSchool,26,Packing,Qom,0,Single,183,Technical,Azar,32.32405892,33.58633776,28.90625
Female,1,1,HighSchool,31,Jet,East Azerbaijan,0,Married,154,Production,Shahrivar,38.27993255,33.58633776,33.28748281
Male,0,1,Bachelor,48,Electronic,Ahwaz,124,Married,184,Electronic,Shahrivar,32.32405892,40.17094017,44.7761194
Male,0,0,HighSchool,32,Packing,Arak,96,Married,175,Production,Tir,32.32405892,33.58633776,33.28748281
Male,1,0,Bachelor,25,Security,Qom,0,Married,175,Production,Bahman,32.32405892,40.17094017,28.90625
Male,0,0,HighSchool,32,Flyer,Qom,0,Single,173,Production,Bahman,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,33,Autoconer,Abadan,6,Married,157,Warehouse,Ordibehesht,32.32405892,33.58633776,33.28748281
Female,1,0,Elementary,20,Ring,Qom,0,Single,166,Production,Mehr,38.27993255,17.67241379,46.15384615
Female,1,0,HighSchool,20,Autoconer,Qom,0,Single,164,Production,Azar,38.27993255,33.58633776,46.15384615
Male,0,0,HighSchool,30,Facilities,Ahwaz,0,Married,175,Production,Khordad,32.32405892,33.58633776,33.28748281
Female,1,0,HighSchool,23,Autoconer,Golestan,0,Single,162,Production,Esfand,38.27993255,33.58633776,28.90625
Female,0,0,HighSchool,28,Autoconer,Lorestan,0,Married,168,Production,Shahrivar,38.27993255,33.58633776,33.28748281
Male,1,1,Bachelor,38,Electronic,Qom,150,Married,172,Electronic,Khordad,32.32405892,40.17094017,36.50485437
Male,1,1,Bachelor,38,Electronic,Qom,150,Married,172,Electronic,Khordad,32.32405892,40.17094017,36.50485437
Male,0,0,Diploma,24,Ring,Qom,8,Single,180,Production,Ordibehesht,32.32405892,36.96275072,28.90625
Male,0,1,Bachelor,34,Electronic,Hamadan,60,Married,170,Electronic,Farvardin,32.32405892,40.17094017,33.28748281
Male,0,0,Master,1,Electronic,Qom,27,Married,180,Electronic,Mehr,32.32405892,48.38709677,34.40443213
Male,0,0,Diploma,38,Electronic,Qom,40,Married,170,Electronic,Esfand,32.32405892,36.96275072,36.50485437
Male,0,1,PostDiploma,40,Facilities,Golestan,84,Married,170,Technical,Tir,32.32405892,39.78494624,36.50485437
Male,0,0,PostDiploma,26,Doubling,Qom,0,Single,177,Electronic,Ordibehesht,32.32405892,39.78494624,28.90625
Male,1,3,HighSchool,41,Flyer,Kohgiluyeh and Boyer Ahmad,1706,Married,170,Production,Shahrivar,32.32405892,33.58633776,36.50485437
Female,1,0,HighSchool,20,Ring,Qom,0,Single,165,Production,Farvardin,38.27993255,33.58633776,46.15384615
Male,0,0,Diploma,23,Facilities,Qom,0,Married,175,Production,Ordibehesht,32.32405892,36.96275072,28.90625
Male,0,3,Diploma,41,Autoclave,Qom,72,Married,178,Production,Khordad,32.32405892,36.96275072,36.50485437
Female,0,0,Diploma,41,Ring,Qom,0,Married,158,Facilities,Mordad,38.27993255,36.96275072,36.50485437
Male,1,0,Bachelor,49,Office,Kermanshah,0,Married,175,Production,Azar,32.32405892,40.17094017,44.7761194
Male,1,0,Bachelor,49,Office,Kermanshah,0,Married,175,Production,Azar,32.32405892,40.17094017,44.7761194
Male,1,0,Bachelor,25,Laboratory,West Azerbaijan,0,Single,178,Production,Tir,32.32405892,40.17094017,28.90625
Male,0,0,Bachelor,26,Ring,Urmia,8,Single,170,Production,Mehr,32.32405892,40.17094017,28.90625
Male,1,0,Diploma,22,Flyer,Qom,24,Single,178,HSE,Farvardin,32.32405892,36.96275072,28.90625
Male,1,0,Diploma,22,Flyer,Qom,24,Single,178,HSE,Farvardin,32.32405892,36.96275072,28.90625
Male,0,0,HighSchool,42,Warehouse,Vineyard,5,Married,180,Technical,Aban,32.32405892,33.58633776,44.7761194
Male,0,1,Elementary,33,Press,Qom,5,Married,170,Production,Esfand,32.32405892,17.67241379,33.28748281
Female,1,0,Diploma,31,Autoconer,Khuzestan,0,Married,163,Production,Aban,38.27993255,36.96275072,33.28748281
Male,1,2,HighSchool,34,Press,Alborz,60,Married,174,Production,Mehr,32.32405892,33.58633776,33.28748281
Female,0,0,Diploma,34,Ring,Qom,13,Married,173,Production,Farvardin,38.27993255,36.96275072,33.28748281
Female,1,0,Bachelor,28,HR and Training,Qom,50,Single,163,HR and Office,Bahman,38.27993255,40.17094017,33.28748281
Male,0,0,Bachelor,35,Electronic,Qom,96,Married,180,Production,Dey,32.32405892,40.17094017,36.50485437
Male,0,0,HighSchool,25,Ring,Qom,0,Married,152,Production,Dey,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,26,Ring,Qom,3,Married,160,Production,Shahrivar,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,36,Packing,Qom,15,Married,169,Production,Esfand,32.32405892,33.58633776,36.50485437
Male,1,0,Diploma,27,Maintenance and Repairs,Qom,0,Single,187,Production,Mehr,32.32405892,36.96275072,33.28748281
Female,0,0,Bachelor,46,Maintenance and Repairs,East Azerbaijan,0,Single,162,Production,Ordibehesht,38.27993255,40.17094017,44.7761194
Male,0,0,HighSchool,30,Maintenance and Repairs,Malayer,0,Married,170,Technical,Esfand,32.32405892,33.58633776,33.28748281
